gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age,sex
GSE75330,GSM2163130,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163131,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163132,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163133,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163134,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163135,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163136,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163137,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163138,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163139,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163140,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163141,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163142,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163143,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163144,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163145,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163146,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163147,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163148,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163149,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163150,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163151,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163152,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163153,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163154,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163155,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163156,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163157,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163158,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163159,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163160,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163161,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163162,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163163,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163164,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163165,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163166,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163167,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163168,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163169,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163170,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163171,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163172,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163173,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163174,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163175,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163176,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163177,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163178,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163179,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163180,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163181,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163182,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163183,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163184,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163185,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163186,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163187,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163188,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163189,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163190,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163191,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163192,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163193,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163194,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163195,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163196,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163197,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163198,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163199,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163200,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163201,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163202,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163203,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163204,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163205,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163206,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163207,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163208,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163209,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163210,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163211,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163212,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163213,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2163214,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163215,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163216,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163217,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163218,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163219,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163220,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163221,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163222,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163223,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163224,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163225,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163226,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163227,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163228,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163229,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163230,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163231,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163232,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163233,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163234,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163235,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163236,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163237,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163238,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163239,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163240,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163241,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163242,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2163243,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163244,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163245,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163246,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163247,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163248,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163249,Amygdala,Mus musculus,NONE,p29,F
GSE75330,GSM2163250,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163251,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163252,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163253,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163254,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163255,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163256,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163257,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163258,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163259,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163260,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163261,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163262,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163263,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163264,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163265,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163266,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163267,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163268,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163269,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163270,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163271,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163272,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163273,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163274,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163275,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163276,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163277,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163278,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163279,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163280,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163281,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163282,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163283,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163284,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163285,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163286,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163287,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163288,zona incerta,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2163289,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163290,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163291,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163292,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163293,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163294,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163295,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163296,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163297,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163298,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163299,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163300,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163301,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163302,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163303,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163304,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163305,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163306,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163307,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163308,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163309,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163310,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163311,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163312,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163313,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163314,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163315,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163316,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163317,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163318,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163319,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163320,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163321,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163322,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163323,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163324,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163325,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163326,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163327,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163328,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163329,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163330,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163331,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163332,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163333,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163334,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163335,zona incerta,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2163336,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163337,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163338,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163339,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163340,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163341,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163342,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163343,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163344,zona incerta,Mus musculus,NONE,p22,pooled male and female
GSE75330,GSM2163345,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163346,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163347,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163348,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163349,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163350,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163351,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163352,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163353,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163354,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163355,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163356,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163357,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163358,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163359,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163360,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163361,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163362,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163363,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163364,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163365,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163366,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163367,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163368,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163369,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163370,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163371,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163372,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163373,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163374,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163375,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163376,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163377,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163378,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163379,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163380,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163381,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163382,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163383,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163384,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163385,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163386,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163387,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163388,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163389,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163390,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163391,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163392,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163393,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163394,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163395,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163396,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163397,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163398,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163399,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163400,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163401,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163402,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163403,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163404,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163405,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163406,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163407,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163408,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163409,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163410,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163411,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163412,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163413,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163414,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163415,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163416,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163417,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163418,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163419,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163420,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163421,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2163422,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163423,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163424,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163425,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163426,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163427,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163428,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163429,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163430,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163431,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163432,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163433,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163434,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163435,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163436,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163437,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163438,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163439,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163440,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163441,dorsal horn,Mus musculus,NONE,p28,?
GSE75330,GSM2163442,dorsal horn,Mus musculus,NONE,p28,?
