gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,sex,age
GSE76381,GSM2270366,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270367,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270368,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270369,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270370,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270371,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270372,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270373,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270374,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270375,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270376,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270377,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270378,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270379,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270380,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270381,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270382,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270383,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270384,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270385,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270386,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270387,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270388,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270389,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270390,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270391,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270392,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270393,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270394,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270395,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270396,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270397,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270398,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270399,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270400,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270401,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270402,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270403,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270404,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270405,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270406,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270407,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270408,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270409,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270410,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270411,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270412,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270413,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270414,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270415,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270416,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270417,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270418,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270419,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270420,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270421,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270422,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270423,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270424,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270425,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270426,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270427,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270428,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270429,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270430,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270431,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270432,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270433,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270434,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270435,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270436,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270437,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270438,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270439,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270440,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270441,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270442,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270443,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270444,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270445,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270446,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270447,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270448,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270449,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270450,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270451,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270452,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270453,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270454,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270455,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270456,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270457,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270458,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270459,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270460,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270461,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270462,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270463,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270464,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270465,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270466,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270467,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270468,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270469,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270470,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270471,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270472,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270473,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270474,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270475,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270476,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270477,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270478,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270479,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270480,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270481,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270482,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270483,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270484,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270485,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270486,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270487,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270488,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270489,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270490,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270491,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270492,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270493,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270494,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270495,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270496,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270497,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270498,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270499,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270500,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270501,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270502,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270503,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270504,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270505,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270506,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270507,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270508,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270509,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270510,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270511,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270512,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270513,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270514,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270515,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270516,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270517,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270518,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270519,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270520,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270521,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270522,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270523,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270524,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270525,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270526,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270527,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270528,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270529,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270530,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270531,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270532,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270533,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270534,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270535,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270536,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270537,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270538,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270539,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270540,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270541,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270542,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270543,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270544,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270545,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270546,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270547,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270548,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270549,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270550,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270551,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270552,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270553,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270554,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270555,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270556,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270557,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270558,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270559,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270560,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270561,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270562,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270563,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270564,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270565,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270566,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270567,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270568,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270569,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270570,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270571,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270572,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270573,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270574,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270575,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270576,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270577,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270578,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270579,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270580,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270581,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270582,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270583,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270584,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270585,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270586,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270587,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270588,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270589,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270590,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270591,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270592,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270593,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270594,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270595,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270596,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270597,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270598,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270599,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270600,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270601,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270602,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270603,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270604,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270605,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270606,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270607,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270608,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270609,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270610,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270611,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270612,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270613,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270614,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270615,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270616,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270617,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270618,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270619,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270620,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270621,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270622,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270623,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270624,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270625,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270626,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270627,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270628,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270629,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270630,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270631,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270632,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270633,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270634,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270635,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270636,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270637,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270638,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270639,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270640,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270641,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270642,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270643,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270644,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270645,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270646,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270647,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
GSE76381,GSM2270648,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,8w
