gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,pup.age.at.injection,cell.age
GSE118953,GSM3354158,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354159,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354160,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354161,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354162,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354163,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354164,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354165,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354166,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354167,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354168,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354169,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354170,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354171,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354172,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354173,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354174,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354175,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354176,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354177,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354178,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354179,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354180,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354181,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354182,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354183,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354184,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354185,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354186,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354187,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354188,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354189,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354190,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354191,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354192,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354193,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354194,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354195,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354196,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354197,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354198,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354199,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354200,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354201,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354202,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354203,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354204,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354205,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354206,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354207,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354208,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354209,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354210,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354211,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354212,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354213,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354214,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354215,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354216,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354217,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354218,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354219,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354220,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354221,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354222,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354223,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354224,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354225,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354226,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354227,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354228,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354229,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354230,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354231,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354232,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354233,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354234,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354235,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354236,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354237,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354238,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354239,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354240,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354241,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354242,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354243,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354244,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354245,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354246,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354247,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354248,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354249,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354250,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354251,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354252,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354253,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354254,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354255,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354256,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354257,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354258,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354259,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354260,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354261,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354262,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354263,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354264,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354265,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354266,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354267,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354268,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354269,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354270,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354271,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354272,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354273,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354274,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354275,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354276,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354277,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354278,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354279,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354280,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354281,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354282,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354283,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354284,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354285,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354286,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354287,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354288,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354289,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354290,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354291,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354292,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354293,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354294,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354295,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354296,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354297,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354298,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354299,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354300,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354301,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354302,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354303,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354304,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354305,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354306,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354307,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354308,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354309,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354310,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354311,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354312,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354313,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354314,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354315,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354316,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354317,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354318,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354319,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354320,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354321,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354322,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354323,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354324,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354325,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354326,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354327,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354328,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354329,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354330,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354331,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354332,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354333,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354334,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354335,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354336,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354337,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354338,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354339,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354340,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354341,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354342,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354343,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354344,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354345,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354346,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354347,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354348,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354349,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354350,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354351,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354352,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354353,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354354,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354355,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354356,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354357,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354358,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354359,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354360,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354361,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354362,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354363,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354364,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354365,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354366,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354367,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354368,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354369,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354370,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354371,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354372,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354373,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354374,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354375,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354376,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354377,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354378,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354379,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354380,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354381,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354382,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354383,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354384,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354385,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354386,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354387,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354388,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354389,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354390,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354391,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354392,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354393,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354394,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354395,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354396,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354397,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354398,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354399,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354400,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354401,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354402,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354403,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354404,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354405,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354406,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354407,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354408,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354409,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354410,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354411,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354412,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354413,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354414,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354415,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354416,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354417,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354418,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354419,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354420,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354421,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354422,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354423,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354424,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354425,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354426,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354427,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354428,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354429,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354430,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354431,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354432,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354433,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354434,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354435,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354436,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354437,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354438,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354439,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354440,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354441,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354442,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354443,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354444,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354445,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354446,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354447,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354448,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354449,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354450,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354451,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354452,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354453,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354454,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354455,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354456,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354457,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354458,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354459,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354460,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354461,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354462,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354463,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354464,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354465,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354466,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354467,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354468,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354469,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354470,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354471,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354472,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354473,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354474,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354475,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354476,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354477,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354478,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354479,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354480,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354481,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354482,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354483,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354484,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354485,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354486,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354487,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354488,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354489,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354490,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354491,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354492,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354493,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354494,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354495,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354496,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354497,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354498,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354499,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354500,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354501,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354502,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354503,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354504,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354505,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354506,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354507,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354508,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354509,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354510,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354511,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354512,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354513,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354514,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354515,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354516,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354517,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354518,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354519,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354520,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354521,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354522,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354523,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354524,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354525,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354526,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354527,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354528,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354529,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354530,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354531,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354532,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354533,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354534,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354535,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354536,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354537,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354538,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354539,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354540,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354541,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354542,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354543,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354544,cortical cells,Mus musculus,NONE,E14,96H
